0	1	2	3
zh	entailment	因为，加拿大国家生物实验室认定这款产品的检测结果不可靠，因此，在获得足够的临床数据证明其检测结果准确之前，这款产品只能用于研究	加拿大新冠肺炎快速检测盒被发现检测结果不可靠
zh	entailment	全省当日发热门诊诊疗人数1047人	最新疫情通报
zh	entailment	当地时间4月22日，据当地媒体报道，巴基斯坦总理伊姆兰· 汗（Imran Khan）已进行新冠病毒采样测试，预计将在今天出结果	巴基斯坦：伊姆兰·汗总理已进行新冠病毒检测
zh	entailment	美国总统特朗普18日继续在各种场合抨击美国媒体，他先是发布了一条推文称，“到目前为止，‘蹩脚’媒体最常用的话是‘据消息人士说’，或‘不愿透露姓名的官员’，这让假新闻媒体可以伪造一个压根儿不存在的人的话	特朗普抨击媒体：所谓“消息人士称”就是编的 网友翻旧账“打脸”
zh	entailment	二是一次性吸纳就业补贴应补尽补	“新型冠状病毒感染的肺炎疫情防控工作”新闻发布会第五十六场
zh	entailment	由于存在氢键，乙醇具有较强的潮解性，可以很快从空气中吸收水分。 ... 这是因为，过高浓度的酒精会在细菌表面形成一层保护膜，阻止其进入细菌体内， ... 其蒸气与空气可形成爆炸性混合物，遇明火、高热能引起燃烧爆炸。 ... 避免在厨房等有明火、高温设备的地方进行酒精消毒，也不要直接在身上喷洒酒精，严禁在喷洒的同时抽烟。 4.	别往空气中喷撒酒精，会爆炸
zh	entailment	美国总统特朗普28日表示，目前正考虑对纽约州、以及新泽西州和康涅狄格州部分地区强制隔离2周，以避免这些重灾区疫情扩散	纽约州州长称强制隔离相当于宣战
zh	entailment	美国有线新闻网18日报道，哈佛大学的多位公共卫生专家认为，在重启经济之前，美国必须将现有新冠病毒检测能力提升至目前的3倍以上	​哈佛大学公共卫生专家：重启经济前美国需将新冠病毒检测能力提至3倍
zh	contradiction	| 每日辟谣. 2020-02-21 17:13:02 浏览量：331 次. 新型肺炎的疫情还在发酵中。严峻的疫情面前，恐慌情绪不断蔓延，而这 ...	防溢乳垫贴在口罩内可延长使用时间
zh	entailment	同样的情景也在电影院出现，由于两个月不通风，电影院里的座椅和地毯被霉菌、灰尘覆盖，污渍斑斑	损失！马来西亚百货店关门两月 皮具“长毛”
zh	entailment	根据黎卫生部公布，过去24小时内有4名患者被治愈，治愈总人数已达50人	黎巴嫩新冠肺炎确诊总人数上升至520人
zh	neutral	如果宠物有可能接触到疫情了——比如在外面乱跑，或者接触到感染了病毒的人——那么就要做好监控。 李兰娟院士接受采访| 央视新闻视频截图.	人会传染宠物？宠物染病会传染人
zh	neutral	... 尚无证据表明病毒可通过粪口途径及气溶胶传播 · 深圳市第三人民医院研究人员：新型冠状病毒存在粪口 ...	新冠病毒会通过粪口传播
zh	contradiction	新华社哈尔滨2月24日电（记者王君宝）记者从黑龙江省交通运输厅获悉，截至2月24日上午9时，黑龙江省因疫情影响临时封闭的高速公路收费站， ...	黑龙江省高速公路封闭
zh	entailment	据土耳其安纳多卢通讯社报道，4月1日，索马里前总理努尔·哈桑·侯赛因·努尔·阿德（Nour Hassan Hussein Nour Adde）因新冠肺炎在英国去世，他曾于2007年11月至2009年2月担任索马里总理	索马里前总理因新冠肺炎去世
zh	entailment	这意味着，在新冠病毒疫情之下，迄今为止规模最大的全球对话将在中国互联网科技企业的技术支持下进行	美东时间3月30日，联合国宣布，腾讯公司成为其全球合作伙伴
zh	entailment	在刚果（布）期间，专家组与卫生部和世卫组织非洲区域办事处对该国疫情特点进行了充分交流，认为该国的轻症患者占绝大多数，重症较少，而无症状感染者在增加	中国抗疫医疗专家组总结与刚果（布）合作抗疫成果
zh	contradiction	点击量：269 评论：0 ...	酒精浓度越高，消毒效果越好
zh	entailment	日本首相安倍晋三将于30日傍晚左右与日本政府咨询委员会会长进行会谈，着手具体讨论	日本“紧急事态宣言”或将延长一个月
zh	contradiction	不能！ @世界卫生 ...	干手器能在 30 秒内杀死新冠病毒
zh	entailment	国务院联防联控机制举行新闻发布会，介绍新冠肺炎药物研发、疫苗研制等科研攻关进展情况	国务院联防联控机制科研攻关组：已经有三个新冠病毒疫苗获批进入临床试验
zh	contradiction	不能. 更多精彩视频. 打开新闻客户端，畅享观看. 取消前往. App专享. 主人揍金毛儿子，金毛忍无可忍立马上去揍他儿子，真是一对活宝.	用微波炉加热口罩可以消毒
zh	contradiction	谣言1：喝板蓝根和熏醋可以预防新型冠状病毒. 正解：板蓝根适用于治疗风 ... 谣言5：吃抗生素能预防新型冠状病毒感染的肺炎. 正解：不能！新型冠状 ...	吃抗生素可以预防新冠病毒
zh	entailment	但感染新冠病毒后，他的健康状况持续恶化，以至于政府已经就他可能的死亡制定好了相关对策	​鲍里斯·约翰逊：政府曾针对我可能的死亡制定了相关对策
zh	entailment	驻符拉迪沃斯托克总领事闫文滨表示：“国内非常牵挂每位在海外学习、工作的学生和老师，希望广大留学生和教师积极做好防护，尽量减少外出活动	我驻符拉迪沃斯托克总领馆向领区留学生和教师发放防疫物资
zh	entailment	当地时间6月10日，秘鲁住宅、建设和环卫部宣布，正式允许在被列为新冠疫情高风险地区的建筑企业复工	秘鲁政府允许新冠疫情高风险地区建筑业复工
zh	contradiction	上海药物所、武汉病毒所联合发现中成药双黄连口服液可抑制新型冠状病毒】记者31日从中国科学院上海药物所获悉，该所和武汉病...	双黄连可以预防新冠病毒
zh	neutral	A:新冠病毒无症状感染者（以下简称无症状感染者）是指无相关临床 ... 由于无症状感染者无任何明显的症状与体征，其在人群中难以被发现，其导致的传播也 ... 因此我们仍将继续着重于及时发现隔离确诊患者，并做好密切接触者管理。	无症状患者也会传播新冠病毒
zh	entailment	目前累计追踪密切接触者2577人，已全部解除医学观察	4月11日贵州省新冠肺炎疫情信息发布
zh	entailment	为做好疫情防控，确保安全有序的游览秩序，景区只开放露天游览区，关闭所有寺院景点，并采取“现场先测体温后购票” “健康信息登记+实名购票”一体化线上购票模式等措施，限量接待、限流管控、提前预约，严格按照要求控制接待游客量不超过核定最大承载量的30%	五台山风景名胜区限流开放 日客流量4000人次
zh	entailment	中国政府高度重视在华外国公民的生命和安全，对在华感染新冠肺炎的外国公民，我们会一视同仁进行及时有效的救治	29名外国公民在华确诊
zh	entailment	当地时间4月30日，捷克卫生部长沃伊捷赫在发布会上宣布，从5月11日开始，可以有条件地举办各类社会、体育和文化类活动	捷克宣布电影院等场所将于5月11日开放
zh	entailment	加拿大卫生部当地时间3日宣布，限制使用一款名为“斯巴达”的新冠肺炎快速检测盒	加拿大新冠肺炎快速检测盒被发现检测结果不可靠
zh	contradiction	传言随即话锋一转，称痰栓出现是因为使用了呼吸机，而改用吸痰机后，“武汉今天死亡人数首次下降一半，从每天一百多人，突降至五十多人”。为了让 ...	改用吸痰机后，武汉死亡人数减半
zh	contradiction	重症新冠肺炎患者，肺部损伤存在不可逆. 2020-04-22 13:35 澎湃新闻记者：张斯然闫海龙郑朝渊编辑：胡宝秀来源：澎湃新闻. 武汉大学中南医院重症医学科主任 ...	新冠肺炎病人的肺部损伤不可逆
zh	contradiction	这种“消毒卡”又叫“杀菌卡”“防护卡”，有多种牌子，价格在50~100元左右，大多是 ... 不可信，切勿使用二氧化氯贴片贴在身上预防新型冠状病毒，会严重伤害身体。 ... 银离子确实有一定的抑菌、杀菌效果，但病毒与细菌不同，杀菌并不等同于能够杀灭病毒。 ... 2月28日，国务院联防联控机制就新冠肺炎防控和治疗发布会上，北京大学第一 ...	病毒防护卡挂身上能防新冠病毒
zh	contradiction	近日，网传“武汉盘龙城一小区男子把口罩喷酒精戴，坐电梯，遇电梯84消毒，瞬间晕倒死亡”，楚天都市报记者从多方证实，该消息系谣言。该消息在 ...	口罩喷酒精遇 84 消毒瞬间死亡
zh	entailment	从 6 月 1 日起，涵盖西班牙全国 70% 人口的领土将至少进入紧急状态降级第二阶段	疫情逐渐趋缓，欧洲多国宣布财政补贴和解封计划
zh	entailment	针对外界质疑中国刻意隐瞒疫情数据，乐玉成表示，这些数据的背后是实实在在的人，这是无论如何也隐瞒不了的	外交部副部长乐玉成：中方通报的疫情数据经得起检验 反映的是“中国经验”，而不是“中国隐瞒”
zh	contradiction	版式和丁香医生辟谣栏目发布的图片一模一样，内容写的却是“真相：童子尿可以预防新冠状病毒”，并给出了一个所谓的丁香医生团队说明，称“现有 ...	丁香医生说童子尿可预防新冠病毒
zh	contradiction	…这些统统都是假的 ...	盐水漱口能预防感染新冠病毒
zh	entailment	据当地媒体报道，由里约马拉卡纳体育场改造的方舱医院已于9日正式开始接收新冠肺炎患者	​巴西新冠肺炎累计死亡人数过万 调查显示疫情在小城市增长快速
zh	contradiction	网传每15分钟喝一口水保持喉咙湿润，即便不慎吸入了病毒，病毒大多会沿食道进入胃部，被胃酸杀死。 专家表示，病毒感染与喉咙干燥无关，至今也 ...	保持喉咙湿润可以预防病毒
zh	contradiction	丁香医生团队辟谣：要分情况，对于一般小区的居民，能开窗通风. 要减少悬浮的气溶胶的影响，适当的通风措施是必要的。但需要注意，气溶胶是有 ...	空气里有气溶胶，绝不能开窗通风
zh	entailment	目前，英国政府宣布正式进入应对新冠肺炎疫情的第二阶段，不再要求轻症患者联系医疗部门，而是采取居家隔离的方式英国政府首席科学官帕特里克·瓦兰斯表示，根据现有数据，预计全国已有5000-10000人感染，而英国预计在10到14周后出现疫情爆发高峰，需有60%的人口感染新冠肺炎，才能促生“群体免疫”	英国累计确诊升至798人，不再要求轻症患者联系医疗部门
zh	entailment	同时，与本周四相比，西班牙治愈人数增加3105人，总治愈人数达到92355人，占感染总人数的45％	西班牙单日治愈人数首超单日新增确诊人数
